ResourceID,geom,SITEID,SITENAME,ADDRESS,DESTROYED,SURVEYNUM,ARCHITECT,YEARBUILT,STYLE,EXTPLAN,SURVEVAL,SURVDIST,SHPOEVAL,D_NRLISTED,PLOTMTHD,OWNERSHIP,EXTFABRIC,STRUCSYS,STRUCUSE
1a9141c3-0435-4d20-b9f7-b2da68448866,POINT (-80.6240293609999 24.9280193720001),MO04319,82758 Overseas Highway,82758 Overseas HWY,NO,16805,,1945-01-01,Frame Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-corporate-for profit,"Stucco;Weatherboard, Clapboard",Light wood frame,Commercial;Restaurant
5b09dd66-c038-4762-b478-b376db5f174c,POINT (-80.625420608 24.926785668),MO04320,82698 Old State Road,82698 Old State RD,NO,16805,,1958-01-01,Ranch,L-shaped,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
1b1e77a7-79e9-467f-a27e-c8877714c540,POINT (-80.6259670809999 24.9263034310001),MO04321,82616 Overseas Highway,82616 Overseas HWY,NO,16805,,1956-01-01,Industrial Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,State,Wood siding,Light wood frame,Office;Transportation
5dda7c67-0d64-452f-88a9-8f226f282cf5,POINT (-80.627084834 24.925362863),MO04325,82250 Overseas Highway,82250 Overseas HWY,NO,16805,,1954-01-01,Ranch,L-shaped,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,"Wood siding;Weatherboard, Clapboard",Masonry,Private residence
da1e84bb-59cc-4b77-a53e-69d0a28d0607,POINT (-80.627723373 24.924807878),MO04326,82240 Overseas Highway,82240 Overseas HWY,NO,16805,,1957-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Commercial
a0f20b48-34e0-4175-8924-89ab0ffb5e19,POINT (-80.62828079 24.9243091610001),MO04328,82226 Overseas Highway,82226 Overseas HWY,NO,16805,,1947-01-01,Masonry vernacular,L-shaped,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
16589661-b6be-408d-9e92-345ac4540d39,POINT (-80.6286254899999 24.924005896),MO04329,82216 Overseas Highway,82216 Overseas HWY,NO,16805,,1957-01-01,Masonry vernacular,Irregular,Eligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-corporate-for profit,Stucco,Masonry,Theme park (resort complex)
62042b89-c662-44d2-9075-ffc782fb1655,POINT (-80.634526727 24.918892408),MO04368,81800 Overseas Highway,81800 Overseas HWY,NO,16805,,1953-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-corporate-for profit,Other;Stucco,Masonry,Retail establishment
c287a773-9785-4a87-ba26-0ffd91437a5a,POINT (-80.635498378 24.9180776790001),MO04369,81868 Overseas Highway,81868 Overseas HWY,NO,16805,,1947-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
3a60a508-6b6a-45f3-bb40-7b6ec2c68395,POINT (-80.636272934 24.9173198600001),MO04370,81850 Overseas Highway,81850 Overseas HWY,NO,16805,,1935-01-01,Masonry vernacular,Rectangular,Eligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,X,County,Concrete;Stucco,Reinforced concrete;Masonry,City hall;Library
f006b2d3-20f6-41ca-873a-4345e0f56549,POINT (-80.636711847 24.9170257800001),MO04371,81650 Overseas Highway,81650 Overseas HWY,NO,16805,,1947-01-01,Masonry vernacular,L-shaped,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-corporate-for profit,Stucco,Masonry,Retail establishment
7f1c93f9-a369-4fdf-bde1-91d3560fae39,POINT (-80.637606025 24.9162046980001),MO04374,81620 Overseas Highway,81620 Overseas HWY,NO,16805,,1953-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-corporate-for profit,Wood siding;Stucco,Masonry,Retail establishment
c321dc39-218f-4277-9496-be6a2d2cc436,POINT (-80.704965536 24.87132446),MO04450,76290 Overseas Highway,76290 Overseas HWY,NO,16805,,1958-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
fdef860b-2da1-4ba4-93a5-d02b74e47ad7,POINT (-80.7058518649999 24.870566986),MO04452,76200 Overseas Highway,76200 Overseas HWY,NO,16805,,1958-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
52ac2f9e-0f59-483a-a359-bcbb948748e4,POINT (-80.7070612209999 24.8694752170001),MO04453,76180 Overseas Highway,76180 Overseas HWY,NO,16805,,1942-01-01,Masonry vernacular,L-shaped,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Wood siding;Stucco,Masonry,Private residence
8e95a867-7e23-4063-937c-b7ec6ab5df48,POINT (-80.7077972819999 24.868816499),MO04454,76010 Overseas Highway,76010 Overseas HWY,NO,16805,,1945-01-01,Masonry vernacular,Rectangular,Eligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Theme park (resort complex)
1d5c8a8c-32be-420f-9379-96ba53fab07b,POINT (-80.7084568559999 24.868199712),MO04456,76000 Overseas Highway,76000 Overseas HWY,NO,16805,,1958-01-01,Ranch,L-shaped,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
c4078c53-9634-465b-b66c-76da718bd062,POINT (-80.708672451 24.867990655),MO04457,75988 Overseas Highway,75988 Overseas HWY,NO,16805,,1958-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
7c3ef5e4-2738-4b10-a7fd-8b3f51012580,POINT (-80.712075568 24.8649861650001),MO04458,75700 Overseas Highway,75700 Overseas HWY,NO,16805,,1954-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Ineligible for NRHP,,X,Private-corporate-for profit,Stucco,Masonry,Private residence
98c19a4c-c352-4e0f-a1f9-a402bd24bdb9,POINT (-80.7223874429999 24.859909207),MO04465,74940 Overseas Highway,74940 Overseas HWY,NO,16805,,1946-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,X,Private-individual,Stucco,Masonry,Private residence
c2650ed4-e3c6-4451-93fd-5ebc24f723e4,POINT (-82.0522337899999 29.219715551),MR03521,Quonset Hut #1,,NO,16334,Unknown,1940-01-01,Industrial Vernacular,Rectangular,Eligible for NRHP,Potential contributor to NR district,Ineligible for NRHP,,D,State,Steel,Steel skeleton,Other
160b3b29-d752-4572-b5af-05522c0c9622,POINT (-82.052413676 29.2197439620001),MR03522,Quonset Hut #2,,NO,16334,Unknown,1940-01-01,Industrial Vernacular,Rectangular,Eligible for NRHP,Potential contributor to NR district,Ineligible for NRHP,,D,State,Steel;Wood/plywood,Steel skeleton,
ad201bb6-287c-471b-9b74-fd331acaedfd,POINT (-82.051902431 29.2196587280001),MR03523,Rat House,,NO,16334,Unknown,1950-01-01,Industrial Vernacular,L-shaped,Ineligible for NRHP,Ineligible as contributor to NR district,Ineligible for NRHP,,D,State,Other;Steel,Wood frame,Other
30e365f8-bc3b-46aa-9717-60e792d9436b,POINT (-82.05233792 29.21988594),MR03524,Long Building,,NO,16334,Unknown,1950-01-01,Industrial Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Ineligible for NRHP,,D,State,Steel,Wood frame,
fe0b1778-d301-4a68-b0c8-6d2f8b822e64,POINT (-82.051911876 29.2199048700001),MR03525,Tractor Shed,,NO,16334,Unknown,1950-01-01,Frame Vernacular,,Ineligible for NRHP,Ineligible as contributor to NR district,Ineligible for NRHP,,D,State,Other,Wood frame,
94c7d2b3-c038-4b62-8f2d-0dd1501e0e0d,POINT (-81.900534649 29.3769386170001),MR03564,Eureka Lock,,NO,17157,,1968-01-01,Other,Other,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,State,Concrete,Reinforced concrete;Concrete,Dam
760998dd-f8bb-475e-b6cc-76126abddd7e,POINT (-81.901002631 29.3777894560001),MR03565,Eureka Lock Building 1,,NO,17157,,1968-01-01,Unspecified by Surveyor,Irregular,Insufficient Information,Insufficient data to judge eligibility,Ineligible for NRHP,,D,State,,,
bc313a2f-44d0-49f5-a700-89060c1d0305,POINT (-81.9004835649999 29.376045246),MR03566,Eureka Lock Building 2,,NO,17157,,1968-01-01,Unspecified by Surveyor,Irregular,Insufficient Information,Insufficient data to judge eligibility,Ineligible for NRHP,,D,State,,,
18bf07f0-e0fc-42cb-9eee-70d3fbfb8c6f,POINT (-81.900628226 29.3778745220001),MR03567,Eureka Lock Building 3,,NO,17157,,1968-01-01,Unspecified by Surveyor,Irregular,Insufficient Information,Insufficient data to judge eligibility,Ineligible for NRHP,,D,State,,,
f00ebc55-1ab6-4478-9fe8-231a36db7f6a,POINT (-81.900058126 29.3761218130001),MR03568,Eureka Lock Building 4,,NO,17157,,1968-01-01,Unspecified by Surveyor,Irregular,Insufficient Information,Insufficient data to judge eligibility,Ineligible for NRHP,,D,State,,,
ec3bd2c9-e545-492d-8562-29abcdd2d9dc,POINT (-82.053454861 29.217579528),MR03732,Tourist Center - Main Building,5656 E Silver Springs BLVD,NO,,"Lundy, Victor",1956-01-01,International ca. 1925-present,Other,Eligible for NRHP,Potential contributor to NR district,Eligible for NRHP,,D,State,Mineral fiber cement;Steel;Wood/plywood,Steel skeleton,Office building;Shopping center
6ad1d705-420b-4d0c-9103-197de47f0722,POINT (-82.053704873 29.216479544),MR03733,Tourist Center - Restaurant,5656 E Silver Springs BLVD,NO,,"Lundy, Victor",1956-01-01,International ca. 1925-present,Other,Eligible for NRHP,Potential contributor to NR district,Eligible for NRHP,,D,State,Mineral fiber cement;Steel;Wood/plywood,Steel skeleton,Lodge (club) building;Restaurant
5308e0b3-e68b-4cac-a8ad-05c288c2c66d,POINT (-82.0528448109999 29.2124696710001),MR03734,Paint Shop,5656 E Silver Springs BLVD,NO,,,1950-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,D,State,Brick;Metal,Metal skeleton,Shop
d9d52312-02fd-4ed4-8367-e330dda57054,POINT (-82.054084874 29.212779627),MR03735,Covered Boat Storage - South,5656 E Silver Springs BLVD,NO,,,1950-01-01,Frame Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,D,State,Metal;Wood/plywood,Braced wood frame,Boathouse
432615c2-22ba-4a75-b0d1-9d3d631e086a,POINT (-82.052284806 29.2123096710001),MR03736,Wildlife Office (Ross Allen Building),5656 E Silver Springs BLVD,NO,,,1950-01-01,Frame Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,D,State,Split log;Vertical plank,Balloon wood frame,Office
20a568df-49cd-45d7-a2d0-d0c0f74184dd,POINT (-82.048674666 29.216299572),MR03737,Sea Hunt Cabin,5656 E Silver Springs BLVD,NO,,,1920-01-01,Frame Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,D,State,Board and batten,Braced wood frame,Warehouse
e8bab757-ea5c-4336-831a-dc138333c969,POINT (-82.049214717 29.2170195850001),MR03738,Jeep Safari Gift Shop,5656 E Silver Springs BLVD,NO,,,1940-01-01,Frame Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Not Evaluated by SHPO,,D,State,Board and batten;Brick,Braced wood frame,Shop
851cd770-eeb2-49c9-87fc-1ebe267b68bf,POINT (-82.380847939 29.046105181),MR03791,Shed,,NO,22992,,1964-01-01,Frame Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Ineligible for NRHP,,X,Private-unspecified,Metal,Wood frame;Braced wood frame,Outbuilding
fb011454-1360-4299-ad70-de49dd5d1ca6,POINT (-82.0355849059999 29.2004888650001),MR03857,Farmhouse and Outbuilding,1425 NE 58 AVE,NO,,unk,1932-01-01,Frame Vernacular,Rectangular,Insufficient Information,Insufficient data to judge eligibility,Not Evaluated by SHPO,,D,State,Wood siding,Wood frame,Other;Private residence
d7cdc53f-d169-47c7-89a1-5c1619736961,POINT (-82.0554297369999 29.2107769020001),MR03935,Ranger Residence,NW 24th ST,NO,23401,,1950-01-01,Minimal Traditional,Rectangular,Insufficient Information,Insufficient data to judge eligibility,Insufficient Information,,D,State,Asbestos shingles or siding,Wood frame,Private residence
265b4743-38b7-496e-b8b3-de220ba39b63,POINT (-82.045163101 29.2202402410001),MR03951,6465 E Silver Springs Blvd,6465 E Silver Springs BLVD,NO,24053,,1954-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Ineligible for NRHP,,X,Private-corporate-nonprofit,Concrete block,Concrete block,Office
6a0e04f6-01e4-447e-9b22-acfc524462ef,POINT (-80.1627404069999 26.976478102),MT00350,TRAPPER NELSON INTERPRETIVE SITE,RIVER EDGE ST,NO,,"NELSON, VINCENT",1936-01-01,Other,Unspecified,Likely NRHP Eligible,Likely contributor to NR district,Not Evaluated by SHPO,,D,Federal,,Braced wood frame,Museum/art gallery/planetarium;Private residence
7627d420-80e7-4b58-aab1-1a0b5b29ea30,POINT (-80.110599615 27.016655427),MT00633,BARRACKS-JONATHAN DICKINSON PARK,16450 SE Federal HWY,NO,,United States Army,1942-01-01,Frame Vernacular,Rectangular,Insufficient Information,Ineligible as contributor to NR district,Eligible for NRHP,,D,Federal,Asbestos shingles or siding,Wood frame;Braced wood frame,Armory;Military;Park
def549ac-0e3c-4be7-b570-acae7dd7f570,POINT (-80.1107140949999 27.0193275140001),MT00634,RESIDENCE OF JONATHAN DICKINSON PARK,,NO,,,1942-01-01,Frame Vernacular,Rectangular,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,Federal,Asbestos shingles or siding,Wood frame;Balloon wood frame,Warehouse;Military;Abandoned or vacant
31559a58-0d0d-44ca-8705-b978fc8a9f1b,POINT (-80.1091652659999 27.019628858),MT00635,RESERVOIR & TOWER-JONATHAN DICKINSON PK,,NO,,,,Frame Vernacular,,Not Evaluated by Recorder,Not Evaluated by Recorder,Insufficient Information,,D,Federal,Concrete block;Steel,Masonry;Wood frame,Military;Abandoned or vacant
59299101-d8a3-46e5-a7af-bfb92e0ed13c,POINT (-80.1630589279999 26.9768490060001),MT00995,Main Cabin,16450 SE Federal HWY,NO,16665,Unknown,1937-01-01,Other,Rectangular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,State,Concrete block;Hewn log,Butt joint log,Other;Private residence;Abandoned or vacant
4c7eda42-9fdf-4439-b0a1-99245c1b9c8e,POINT (-80.163190567 26.977590046),MT01323,TRAPPER NELSON SITE,RIVER EDGE ST,NO,,"NELSON, VINCENT",1938-01-01,Log,Unspecified,Likely NRHP Eligible,Likely contributor to NR district,Not Evaluated by SHPO,,D,Federal,"Log, not further specified",Log,Museum/art gallery/planetarium;Private residence
8efee059-a7f0-4013-b8e6-79009cf912b8,POINT (-80.1101634949999 27.019170821),MT01469,Camp Murphy Water Treatment Building,,NO,,,1942-01-01,Frame Vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Wood siding,Balloon wood frame,Water Tower or Supply Structure
da54840b-d716-4862-b44e-34a052a2a882,POINT (-80.109320587 26.9997868880001),MT01470,Camp Murphy Treatment Plant Building 1,,NO,,,1942-01-01,No style,Other,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,State,Concrete-poured,Reinforced concrete,Water Tower or Supply Structure
fcadef25-9cf9-476c-9f09-8da48f65db4e,POINT (-80.109209248 27.000020111),MT01471,Camp Murphy Treatment Plant Building 2,,NO,,,1942-01-01,No style,Other,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,State,Concrete-poured,Reinforced concrete,Abandoned or vacant;Sewage treatment
b9261707-df78-41dd-845c-e3ab85e1fccf,POINT (-80.116195843 27.0197061060001),MT01472,Camp Murphy Theater,,NO,,,1942-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Metal,,Destroyed;Theater
ca39d20a-2780-4ced-99cc-593dc3be9f2a,POINT (-80.1128139579999 27.020542576),MT01473,Camp Murphy Communications Building,,NO,,,1942-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Concrete block,Concrete block,Military;Other;Abandoned or vacant
1f60dd25-1d11-419b-b4e1-390c1954072f,POINT (-80.1129042649999 27.02056837),MT01474,Camp Murphy Bunker (District Storage),,NO,,,1942-01-01,No style,Other,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,State,Other,Reinforced concrete,Warehouse;Military;Abandoned or vacant
65a54318-8aa0-43ee-855b-30e780c9bf2e,POINT (-80.102954445 26.9979148850001),MT01475,Camp Murphy Bunker (Shop Area),,NO,,,1942-01-01,No style,Other,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,State,Other,Reinforced concrete,Military;Office;Abandoned or vacant
1fdc9002-d0ad-4bc4-aa7c-4796d302cf8b,POINT (-80.1041714309999 26.9827823570001),MT01476,Camp Murphy Firing Range,,NO,,,1942-01-01,No style,Rectangular,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,State,Concrete block;Wood/plywood,Concrete block,Military
f0e74a51-cfee-4bf9-a5eb-5272c7249586,POINT (-80.1147493299999 27.017046689),MT01477,Camp Murphy Bank Building,,NO,,,1942-01-01,No style,Other,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Concrete-poured,Reinforced concrete,Military
52eedd86-d0bc-45cc-a90c-00a49ba7ce7d,POINT (-80.110281437 27.0170678800001),MT01478,Camp Murphy Intelligence Office,,NO,,,1942-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Concrete,Reinforced concrete,Military
c27f88cb-fb63-4e50-a59e-394be06c2a17,POINT (-80.110853138 27.0115712520001),MT01479,Camp Murphy Covered Bunker,,NO,,,1942-01-01,No style,Other,Eligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,State,Other,Reinforced concrete,Military
3ad1349e-c4a4-4381-a9b1-088ac228f1e8,POINT (-80.109024338 27.0140066980001),MT01480,Camp Murphy Training Literature Division,,NO,,,1942-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Concrete,Reinforced concrete,Military
53bf480e-e89a-4204-8cec-cb497c83b782,POINT (-80.142346613 26.990142774),MT01488,River Campground Bathroom,,NO,,"Dixon, Warren A.",1964-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Concrete block,Concrete block,Outhouse
dd47a181-d048-45b0-90ca-1253cb2811b7,POINT (-80.1468175909999 26.992021655),MT01489,Cypress Creek Pavilion,,NO,,"Keck, Bert D.",1957-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Concrete block;Metal;Wood/plywood,Concrete block,Outhouse;Pavilion
b566f72f-aab8-4dc4-85e7-1e48de8b4181,POINT (-80.1457785859999 26.9917950930001),MT01490,Pump House - Picnic Area,,NO,,,1961-01-01,No style,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Insufficient Information,,D,State,Wood siding,Balloon wood frame,Other
361a046f-10a1-424b-be27-c2640eac52b8,POINT (-80.11474968 27.0331078880001),MT01571,USCG Loran-C Station Jupiter Ops Bldg,13800 SE Federal HWY,NO,,unknown,1962-01-01,Masonry vernacular,Rectangular,Ineligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,Federal,Concrete block,Concrete block,Office building
9d696c97-0a91-49bd-b3f6-4f5c9bd07f5c,POINT (-80.114736373 27.03283767),MT01572,USCG Loran-C Station Jupiter Tower,13800 SE Federal HWY,NO,,unknown,1962-01-01,No style,,Ineligible for NRHP,Ineligible as contributor to NR district,Eligible for NRHP,,D,Federal,,Steel skeleton,Tower
e38d0eab-4c6e-4ee8-a44f-506b5a5370d1,POINT (-81.464624724 30.6711223470001),NA00078,RAILROAD DEPOT/CHAMBER OF COMMERC4E,102 Centre ST,NO,,,1899-01-01,Masonry vernacular,Irregular,Ineligible for NRHP,Potential contributor to NR district,Eligible for NRHP,,D,City,Brick,Brick,Office building;City hall;Commercial
6f8cef1a-80c7-4a5b-b565-a878e5984ecd,POINT (-81.454361589 30.7047508900001),NA00080,FORT CLINCH,2601 Atlantic Avenue ST E,NO,,Joseph Gilbert Totten,1847-01-01,Federal (Adamesque) ca. 1780-1840,Not Applicable,Eligible for NRHP,Potential contributor to NR district,Eligible for NRHP,1972-02-23,D,State,Brick;Concrete;Tabby brick,Brick;Concrete;Masonry,Education related;Fortification;Military
ae558d9f-5503-48b6-b91d-d414989da8ce,POINT (-81.460009142 30.6698106210001),NA00081,"THE ""TABBY"" HOUSE",27 S 7th ST,NO,14420,,1885-01-01,Masonry vernacular,Irregular,Eligible for NRHP,Potential contributor to NR district,Eligible for NRHP,1973-06-04,D,Private-individual,Concrete-poured;Wood shingles;Stucco;Tabby brick,Cast-in-place concrete;Masonry;Tabby poured,Bed & Breakfast;Private residence
6cab3273-c6a0-4ab5-9ab8-5ccfd5a584e4,POINT (-81.459531577 30.669750333),NA00083,THE BAILEY HOUSE,28 S 7th ST,NO,14420,,1895-01-01,Queen Anne (Revival) ca. 1880-1910,Irregular,Eligible for NRHP,Potential contributor to NR district,Eligible for NRHP,1973-06-04,M,Private-individual,"Brick;Wood shingles;Wood/plywood;Weatherboard, Clapboard",Wood frame;Balloon wood frame,Bed & Breakfast;Private residence
61b5bb6e-29f8-41c2-9ae9-07dc8f0c18b8,POINT (-81.460446314 30.66736754),NA00084,FAIRBANKS HOUSE,227 S 7th ST,NO,14420,,1885-01-01,Italianate ca. 1840-1885,Irregular,Eligible for NRHP,Potential contributor to NR district,Eligible for NRHP,1973-06-04,D,Private-individual,"Concrete;Drop siding;Wood siding;Shingles, asphalt (or unspecified)",Wood frame;Balloon wood frame,Bed & Breakfast;Private residence
e5fb31d3-0353-4730-b646-f75df94ce93b,POINT (-81.458374291 30.6709147400001),NA00087,ST PETERS EPISCOPAL CHURCH,801 Atlantic AVE,NO,14420,,1893-01-01,Gothic Revival ca. 1840-present,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,Stucco;Tabby brick,Concrete block,House of worship
6b56519e-ed16-42e2-9435-c3877764bdbc,POINT (-81.4640210869999 30.671512272),NA00090,PALACE SALOON,117 Centre ST,NO,14420,,1878-01-01,Masonry vernacular,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,Brick,Brick,Bar;Commercial;Retail establishment
a427e641-c81e-43b1-b7b4-03f8ee8193a1,POINT (-81.4621430779999 30.6726703420001),NA00091,VILLA LAS PALMAS,315 Alachua ST,NO,14420,,1900-01-01,Mission,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,Concrete-pre-cast;Wood shingles;Stucco,Wood frame,Private residence
5648d452-4379-463e-98cb-6c59078e81a1,POINT (-81.4612367079999 30.674736008),NA00092,ST. MICHAEL'S SCHOOL,228 N 4th ST,NO,14420,,1882-01-01,Second Empire ca. 1855-1885,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,Brick,Brick,"Convent, Monastery;Education related;School, University, College"
8dd447c4-1e8d-42da-a85a-8d7091a8b021,POINT (-81.460371784 30.6730352),NA00094,CHADWICK HOUSE,121 N 6th ST,NO,14420,,1900-01-01,Queen Anne (Revival) ca. 1880-1910,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,Drop siding,Wood frame,Private residence
e5820cef-4400-4915-8058-fce2507e878e,POINT (-81.460399044 30.6727807520001),NA00095,DR D G HUMPHREY HOUSE,117 N 6th ST,NO,14420,,1900-01-01,Queen Anne (Revival) ca. 1880-1910,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,"Other;Drop siding;Wood shingles;Weatherboard, Clapboard",Wood frame,Private residence
18544381-b681-49b1-b17b-4af5c346ddf4,POINT (-81.460429383 30.672419946),NA00096,HIRTH HOUSE,103 N 6th ST,NO,14420,,1880-01-01,Italianate ca. 1840-1885,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,Drop siding,Wood frame,Private residence
9d668af9-ea30-4848-b24e-3863f7b904de,POINT (-81.4598726569999 30.6728900570001),NA00098,PRESCOTT HOUSE (ROSS-LIBBY HOUSE),120 N 6th ST,NO,14420,,1887-01-01,Italianate ca. 1840-1885,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,"Weatherboard, Clapboard",Wood frame,Private residence
0ce77e5e-3a78-4dae-9466-f7f5f0db9103,POINT (-81.4598593699999 30.67268661),NA00099,HARDEEE HOUSE,112 N 6th ST,NO,14420,,1850-01-01,Prairie ca. 1900-1920,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,"Other;Drop siding;Wood shingles;Weatherboard, Clapboard",Wood frame,Private residence
526b6d14-2cf3-42dd-892f-c2b459ac0c38,POINT (-81.4599316919999 30.672370609),NA00100,BAKER HOUSE,102 N 6th ST,NO,14420,,1915-01-01,Dutch Cottage,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,"Other;Drop siding;Wood shingles;Weatherboard, Clapboard",Wood frame,Private residence
f6769347-2794-4572-9336-aa4efce8f43f,POINT (-81.460822083 30.670251783),NA00101,FIRST PRESBYTERIAN CHURCH,19 N 6th ST,NO,14420,,1859-01-01,Gothic Revival ca. 1840-present,Rectangular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,"Weatherboard, Clapboard",Wood frame,House of worship
f8ae7a3f-b30a-489e-88a3-c5538eca16e9,POINT (-81.460510557 30.671065415),NA00102,LESSENE-ANGEL DAVIS HOUSE,415 Centre ST,NO,14420,,1857-01-01,Neo-Classical Revival ca. 1880-1940,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,"Weatherboard, Clapboard",Wood frame,Private residence
ac6977ea-faf0-45bd-9f8e-f8eb98c766ee,POINT (-81.459305096 30.671015809),NA00103,HORSEY HOUSE,603 Centre ST,NO,14420,,1890-01-01,Queen Anne (Revival) ca. 1880-1910,Irregular,Ineligible for NRHP,Potential contributor to NR district,Not Evaluated by SHPO,,D,,"Weatherboard, Clapboard",Wood frame,Private residence
